instance_id,class_id,size,distribution,capacity_level,instance_seed,algorithm_seed,method,status,feasible,objective_value,runtime_seconds,time_to_best_seconds,open_sites,starts_attempted,starts_completed,successful_starts,failed_starts,starts_without_improvement,max_starts_without_improvement,repair_attempts,repair_successes,one_swap_moves,two_swap_moves,cache_hits,cache_misses,vnd_iterations,stagnation_stops,deadline_stops,stop_reason,objective_upper_bound,upper_bound_reached,optimality_certified_by_upper_bound,error
medium_clustered_tight_005,medium_clustered_tight,medium,clustered,tight,202637205,123,grasp_vnd,success,True,25.00677478748155,0.0206967000121949,0.020695400002296,s13;s21;s24;s3;s4,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,25.00677478748155,True,True,
medium_clustered_tight_005,medium_clustered_tight,medium,clustered,tight,202637205,2026,grasp_vnd,success,True,25.00677478748155,0.0211947000061627,0.0211935000115772,s13;s21;s24;s3;s4,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,25.00677478748155,True,True,
medium_clustered_tight_005,medium_clustered_tight,medium,clustered,tight,202637205,31415,grasp_vnd,success,True,25.00677478748155,0.0218315999954938,0.0218304000009084,s13;s21;s24;s3;s4,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,25.00677478748155,True,True,
medium_clustered_tight_005,medium_clustered_tight,medium,clustered,tight,202637205,98765,grasp_vnd,success,True,25.00677478748155,0.0213892000028863,0.0213881000090623,s13;s21;s24;s3;s4,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,25.00677478748155,True,True,
medium_clustered_medium_001,medium_clustered_medium,medium,clustered,medium,202647201,42,grasp_vnd,success,True,20.0712446251356,0.0201667999936034,0.0201656999997794,s16;s17;s18;s19;s27,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,20.0712446251356,True,True,
medium_clustered_medium_001,medium_clustered_medium,medium,clustered,medium,202647201,123,grasp_vnd,success,True,20.0712446251356,0.021507700002985,0.0215065000083996,s16;s17;s18;s19;s27,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,20.0712446251356,True,True,
medium_clustered_medium_001,medium_clustered_medium,medium,clustered,medium,202647201,2026,grasp_vnd,success,True,20.0712446251356,0.0203509999992093,0.0203496000031009,s16;s17;s18;s19;s27,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,20.0712446251356,True,True,
medium_clustered_medium_001,medium_clustered_medium,medium,clustered,medium,202647201,31415,grasp_vnd,success,True,20.0712446251356,0.020350300008431,0.0203490999992936,s16;s17;s18;s19;s27,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,20.0712446251356,True,True,
medium_clustered_medium_001,medium_clustered_medium,medium,clustered,medium,202647201,98765,grasp_vnd,success,True,20.0712446251356,0.019866099988576,0.0198648999939905,s16;s17;s18;s19;s27,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,20.0712446251356,True,True,
medium_clustered_medium_002,medium_clustered_medium,medium,clustered,medium,202647202,42,grasp_vnd,success,True,40.9260725233852,0.0200888999970629,0.020087600001716,s12;s22;s26;s27;s6,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,40.9260725233852,True,True,
medium_clustered_medium_002,medium_clustered_medium,medium,clustered,medium,202647202,123,grasp_vnd,success,True,40.9260725233852,0.0198941999988164,0.0198926000011852,s12;s22;s26;s27;s6,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,40.9260725233852,True,True,
medium_clustered_medium_002,medium_clustered_medium,medium,clustered,medium,202647202,2026,grasp_vnd,success,True,40.9260725233852,0.0201185999903827,0.0201171999942744,s12;s22;s26;s27;s6,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,40.9260725233852,True,True,
medium_clustered_medium_002,medium_clustered_medium,medium,clustered,medium,202647202,31415,grasp_vnd,success,True,40.9260725233852,0.0199869999923976,0.0199856999970506,s12;s22;s26;s27;s6,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,40.9260725233852,True,True,
medium_clustered_medium_002,medium_clustered_medium,medium,clustered,medium,202647202,98765,grasp_vnd,success,True,40.9260725233852,0.0196079000015743,0.0196067000069888,s12;s22;s26;s27;s6,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,40.9260725233852,True,True,
medium_clustered_medium_003,medium_clustered_medium,medium,clustered,medium,202647203,42,grasp_vnd,success,True,37.38871337975508,0.0198068000026978,0.0198052000050665,s1;s13;s17;s22;s5,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,37.38871337975508,True,True,
medium_clustered_medium_003,medium_clustered_medium,medium,clustered,medium,202647203,123,grasp_vnd,success,True,37.38871337975508,0.0204230000090319,0.0204216999991331,s1;s13;s17;s22;s5,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,37.38871337975508,True,True,
medium_clustered_medium_003,medium_clustered_medium,medium,clustered,medium,202647203,2026,grasp_vnd,success,True,37.38871337975508,0.0192876000073738,0.0192863000120269,s1;s13;s17;s22;s5,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,37.38871337975508,True,True,
medium_clustered_medium_003,medium_clustered_medium,medium,clustered,medium,202647203,31415,grasp_vnd,success,True,37.38871337975508,0.0201206999918213,0.0201194999972358,s1;s13;s17;s22;s5,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,37.38871337975508,True,True,
medium_clustered_medium_003,medium_clustered_medium,medium,clustered,medium,202647203,98765,grasp_vnd,success,True,37.38871337975508,0.0200081000075442,0.0200068999984068,s1;s13;s17;s22;s5,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,37.38871337975508,True,True,
medium_clustered_medium_004,medium_clustered_medium,medium,clustered,medium,202647204,42,grasp_vnd,success,True,30.386374242347227,0.0215897000016411,0.0215885000070557,s1;s12;s13;s5;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,30.386374242347227,True,True,
medium_clustered_medium_004,medium_clustered_medium,medium,clustered,medium,202647204,123,grasp_vnd,success,True,30.386374242347227,0.0195564999885391,0.0195553999947151,s1;s12;s13;s5;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,30.386374242347227,True,True,
medium_clustered_medium_004,medium_clustered_medium,medium,clustered,medium,202647204,2026,grasp_vnd,success,True,30.386374242347227,0.0196361999987857,0.0196351000049617,s1;s12;s13;s5;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,30.386374242347227,True,True,
medium_clustered_medium_004,medium_clustered_medium,medium,clustered,medium,202647204,31415,grasp_vnd,success,True,30.386374242347227,0.0205120000027818,0.0205107000074349,s1;s12;s13;s5;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,30.386374242347227,True,True,
medium_clustered_medium_004,medium_clustered_medium,medium,clustered,medium,202647204,98765,grasp_vnd,success,True,30.386374242347227,0.0205654000019421,0.0205641000065952,s1;s12;s13;s5;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,30.386374242347227,True,True,
medium_clustered_medium_005,medium_clustered_medium,medium,clustered,medium,202647205,42,grasp_vnd,success,True,20.7574249154709,0.0345565000025089,0.0215683999995235,s1;s14;s16;s19;s29,21,21,21,0,20,20,0,0,7,4,57,10,32,1,0,stagnation,21.318938295229668,False,False,
medium_clustered_medium_005,medium_clustered_medium,medium,clustered,medium,202647205,123,grasp_vnd,success,True,20.7574249154709,0.0321517999982461,0.0203693000075873,s1;s14;s16;s19;s29,21,21,21,0,20,20,0,0,11,6,68,10,38,1,0,stagnation,21.318938295229668,False,False,
medium_clustered_medium_005,medium_clustered_medium,medium,clustered,medium,202647205,2026,grasp_vnd,success,True,20.7574249154709,0.0323659999994561,0.0207350000127917,s1;s14;s16;s19;s29,21,21,21,0,20,20,0,0,5,11,77,7,37,1,0,stagnation,21.318938295229668,False,False,
medium_clustered_medium_005,medium_clustered_medium,medium,clustered,medium,202647205,31415,grasp_vnd,success,True,20.7574249154709,0.0352282999956514,0.0216220000002067,s1;s14;s16;s19;s29,21,21,21,0,20,20,0,0,10,7,72,8,38,1,0,stagnation,21.318938295229668,False,False,
medium_clustered_medium_005,medium_clustered_medium,medium,clustered,medium,202647205,98765,grasp_vnd,success,True,20.7574249154709,0.033747299996321,0.0216983999998774,s1;s14;s16;s19;s29,21,21,21,0,20,20,0,0,9,4,59,11,34,1,0,stagnation,21.318938295229668,False,False,
medium_clustered_loose_001,medium_clustered_loose,medium,clustered,loose,202657201,42,grasp_vnd,success,True,29.0897951268364,0.0200191000039922,0.0200179000094067,s16;s18;s25;s4;s6,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,29.0897951268364,True,True,
medium_clustered_loose_001,medium_clustered_loose,medium,clustered,loose,202657201,123,grasp_vnd,success,True,29.0897951268364,0.0201285000075586,0.0201272000122116,s16;s18;s25;s4;s6,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,29.0897951268364,True,True,
medium_clustered_loose_001,medium_clustered_loose,medium,clustered,loose,202657201,2026,grasp_vnd,success,True,29.0897951268364,0.020245400010026,0.0202442000008886,s16;s18;s25;s4;s6,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,29.0897951268364,True,True,
medium_clustered_loose_001,medium_clustered_loose,medium,clustered,loose,202657201,31415,grasp_vnd,success,True,29.0897951268364,0.0198182000021915,0.0198168000060832,s16;s18;s25;s4;s6,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,29.0897951268364,True,True,
medium_clustered_loose_001,medium_clustered_loose,medium,clustered,loose,202657201,98765,grasp_vnd,success,True,29.0897951268364,0.0194794999988516,0.0194783000042662,s16;s18;s25;s4;s6,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,29.0897951268364,True,True,
medium_clustered_loose_002,medium_clustered_loose,medium,clustered,loose,202657202,42,grasp_vnd,success,True,41.04987417905121,0.0199148999963654,0.019913699987228,s14;s15;s19;s29;s3,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,41.04987417905121,True,True,
medium_clustered_loose_002,medium_clustered_loose,medium,clustered,loose,202657202,123,grasp_vnd,success,True,41.04987417905121,0.0207221000018762,0.0207208000065293,s14;s15;s19;s29;s3,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,41.04987417905121,True,True,
medium_clustered_loose_002,medium_clustered_loose,medium,clustered,loose,202657202,2026,grasp_vnd,success,True,41.04987417905121,0.0199601000058464,0.0199588000104995,s14;s15;s19;s29;s3,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,41.04987417905121,True,True,
medium_clustered_loose_002,medium_clustered_loose,medium,clustered,loose,202657202,31415,grasp_vnd,success,True,41.04987417905121,0.019617099998868,0.0196158000035211,s14;s15;s19;s29;s3,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,41.04987417905121,True,True,
medium_clustered_loose_002,medium_clustered_loose,medium,clustered,loose,202657202,98765,grasp_vnd,success,True,41.04987417905121,0.0204038999945623,0.0204026999999769,s14;s15;s19;s29;s3,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,41.04987417905121,True,True,
medium_clustered_loose_003,medium_clustered_loose,medium,clustered,loose,202657203,42,grasp_vnd,success,True,24.50706329382464,0.0195342999941203,0.0195329999987734,s14;s15;s17;s21;s24,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,24.50706329382464,True,True,
medium_clustered_loose_003,medium_clustered_loose,medium,clustered,loose,202657203,123,grasp_vnd,success,True,24.50706329382464,0.0201869000011356,0.0201857999927597,s14;s15;s17;s21;s24,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,24.50706329382464,True,True,
medium_clustered_loose_003,medium_clustered_loose,medium,clustered,loose,202657203,2026,grasp_vnd,success,True,24.50706329382464,0.0202512999967439,0.0202501000021584,s14;s15;s17;s21;s24,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,24.50706329382464,True,True,
medium_clustered_loose_003,medium_clustered_loose,medium,clustered,loose,202657203,31415,grasp_vnd,success,True,24.50706329382464,0.0198933999927248,0.0198921999981394,s14;s15;s17;s21;s24,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,24.50706329382464,True,True,
medium_clustered_loose_003,medium_clustered_loose,medium,clustered,loose,202657203,98765,grasp_vnd,success,True,24.50706329382464,0.0200804000050993,0.0200790000089909,s14;s15;s17;s21;s24,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,24.50706329382464,True,True,
medium_clustered_loose_004,medium_clustered_loose,medium,clustered,loose,202657204,42,grasp_vnd,success,True,33.785215885450945,0.0211349000019254,0.021133500005817,s2;s20;s3;s30;s5,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,33.785215885450945,True,True,
medium_clustered_loose_004,medium_clustered_loose,medium,clustered,loose,202657204,123,grasp_vnd,success,True,33.785215885450945,0.0211503999889828,0.0211490999936359,s2;s20;s3;s30;s5,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,33.785215885450945,True,True,
medium_clustered_loose_004,medium_clustered_loose,medium,clustered,loose,202657204,2026,grasp_vnd,success,True,33.785215885450945,0.0202983000053791,0.0202972000115551,s2;s20;s3;s30;s5,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,33.785215885450945,True,True,
medium_clustered_loose_004,medium_clustered_loose,medium,clustered,loose,202657204,31415,grasp_vnd,success,True,33.785215885450945,0.0210305000073276,0.0210290999966673,s2;s20;s3;s30;s5,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,33.785215885450945,True,True,
medium_clustered_loose_004,medium_clustered_loose,medium,clustered,loose,202657204,98765,grasp_vnd,success,True,33.785215885450945,0.021547800002736,0.021546700008912,s2;s20;s3;s30;s5,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,33.785215885450945,True,True,
medium_clustered_loose_005,medium_clustered_loose,medium,clustered,loose,202657205,42,grasp_vnd,success,True,21.049423885027952,0.0212962999939918,0.0212948999978834,s21;s26;s30;s5;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,21.049423885027952,True,True,
medium_clustered_loose_005,medium_clustered_loose,medium,clustered,loose,202657205,123,grasp_vnd,success,True,21.049423885027952,0.0207297000015387,0.0207284000061918,s21;s26;s30;s5;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,21.049423885027952,True,True,
medium_clustered_loose_005,medium_clustered_loose,medium,clustered,loose,202657205,2026,grasp_vnd,success,True,21.049423885027952,0.0204091999912634,0.0204079999966779,s21;s26;s30;s5;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,21.049423885027952,True,True,
medium_clustered_loose_005,medium_clustered_loose,medium,clustered,loose,202657205,31415,grasp_vnd,success,True,21.049423885027952,0.0206689000042388,0.0206676999951014,s21;s26;s30;s5;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,21.049423885027952,True,True,
medium_clustered_loose_005,medium_clustered_loose,medium,clustered,loose,202657205,98765,grasp_vnd,success,True,21.049423885027952,0.0197004999936325,0.0196991999982856,s21;s26;s30;s5;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,21.049423885027952,True,True,
large_uniform_tight_001,large_uniform_tight,large,uniform,tight,202667201,42,grasp_vnd,success,True,5.124447172750847,0.4136693999898853,0.2774483999965014,s14;s25;s27;s35;s37;s39;s41;s43;s47;s57,21,21,21,0,20,20,0,0,49,2,61,57,72,1,0,stagnation,5.165700039554161,False,False,
large_uniform_tight_001,large_uniform_tight,large,uniform,tight,202667201,123,grasp_vnd,success,True,5.124447172750847,1.6151557999983197,0.2793014000053517,s14;s25;s27;s35;s37;s39;s41;s43;s47;s57,21,21,21,0,20,20,1,0,54,1,63,60,76,1,0,stagnation,5.165700039554161,False,False,
large_uniform_tight_001,large_uniform_tight,large,uniform,tight,202667201,2026,grasp_vnd,success,True,5.124447172750847,2.8276732999947853,0.3030383000004804,s14;s25;s27;s35;s37;s39;s41;s43;s47;s57,21,21,21,0,20,20,2,0,55,2,61,84,78,1,0,stagnation,5.165700039554161,False,False,
large_uniform_tight_001,large_uniform_tight,large,uniform,tight,202667201,31415,grasp_vnd,success,True,5.124447172750847,2.8293120000016643,0.2857762000057846,s14;s25;s27;s35;s37;s39;s41;s43;s47;s57,21,21,21,0,20,20,2,0,50,3,70,67,74,1,0,stagnation,5.165700039554161,False,False,
large_uniform_tight_001,large_uniform_tight,large,uniform,tight,202667201,98765,grasp_vnd,success,True,5.124447172750847,1.566246099988348,0.2754068999929586,s14;s25;s27;s35;s37;s39;s41;s43;s47;s57,21,21,20,1,20,20,1,0,47,2,63,59,69,1,0,stagnation,5.165700039554161,False,False,
large_uniform_tight_002,large_uniform_tight,large,uniform,tight,202667202,42,grasp_vnd,success,True,4.808393821863418,0.2845920999970985,0.2845910000032745,s20;s36;s4;s40;s41;s53;s54;s69;s73;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.808393821863418,True,True,
large_uniform_tight_002,large_uniform_tight,large,uniform,tight,202667202,123,grasp_vnd,success,True,4.808393821863418,0.2796084000001428,0.2796071999910055,s20;s36;s4;s40;s41;s53;s54;s69;s73;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.808393821863418,True,True,
large_uniform_tight_002,large_uniform_tight,large,uniform,tight,202667202,2026,grasp_vnd,success,True,4.808393821863418,0.2850578999932622,0.2850567999994382,s20;s36;s4;s40;s41;s53;s54;s69;s73;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.808393821863418,True,True,
large_uniform_tight_002,large_uniform_tight,large,uniform,tight,202667202,31415,grasp_vnd,success,True,4.808393821863418,0.2837889000074938,0.2837878999998793,s20;s36;s4;s40;s41;s53;s54;s69;s73;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.808393821863418,True,True,
large_uniform_tight_002,large_uniform_tight,large,uniform,tight,202667202,98765,grasp_vnd,success,True,4.808393821863418,0.2850866999942809,0.2850854999996954,s20;s36;s4;s40;s41;s53;s54;s69;s73;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.808393821863418,True,True,
large_uniform_tight_003,large_uniform_tight,large,uniform,tight,202667203,42,grasp_vnd,success,True,5.057174847086422,0.2826916000049095,0.2826904000103241,s13;s32;s35;s40;s49;s55;s64;s65;s70;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.057174847086422,True,True,
large_uniform_tight_003,large_uniform_tight,large,uniform,tight,202667203,123,grasp_vnd,success,True,5.057174847086422,0.2888763999944785,0.2888751999998931,s13;s32;s35;s40;s49;s55;s64;s65;s70;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.057174847086422,True,True,
large_uniform_tight_003,large_uniform_tight,large,uniform,tight,202667203,2026,grasp_vnd,success,True,5.057174847086422,0.289705999995931,0.2897045999998227,s13;s32;s35;s40;s49;s55;s64;s65;s70;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.057174847086422,True,True,
large_uniform_tight_003,large_uniform_tight,large,uniform,tight,202667203,31415,grasp_vnd,success,True,5.057174847086422,0.2885737000033259,0.2885724999941885,s13;s32;s35;s40;s49;s55;s64;s65;s70;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.057174847086422,True,True,
large_uniform_tight_003,large_uniform_tight,large,uniform,tight,202667203,98765,grasp_vnd,success,True,5.057174847086422,0.2868026999931317,0.2868015999993076,s13;s32;s35;s40;s49;s55;s64;s65;s70;s73,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.057174847086422,True,True,
large_uniform_tight_004,large_uniform_tight,large,uniform,tight,202667204,42,grasp_vnd,success,True,4.522748729573378,0.2823451000003842,0.2823439999920083,s16;s21;s28;s3;s36;s37;s4;s42;s73;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.522748729573378,True,True,
large_uniform_tight_004,large_uniform_tight,large,uniform,tight,202667204,123,grasp_vnd,success,True,4.522748729573378,0.2907061000005342,0.2907048000051873,s16;s21;s28;s3;s36;s37;s4;s42;s73;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.522748729573378,True,True,
large_uniform_tight_004,large_uniform_tight,large,uniform,tight,202667204,2026,grasp_vnd,success,True,4.522748729573378,0.2829323000041768,0.2829310000088298,s16;s21;s28;s3;s36;s37;s4;s42;s73;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.522748729573378,True,True,
large_uniform_tight_004,large_uniform_tight,large,uniform,tight,202667204,31415,grasp_vnd,success,True,4.522748729573378,0.2884541000094032,0.2884529000002658,s16;s21;s28;s3;s36;s37;s4;s42;s73;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.522748729573378,True,True,
large_uniform_tight_004,large_uniform_tight,large,uniform,tight,202667204,98765,grasp_vnd,success,True,4.522748729573378,0.2855260999931488,0.2855247999978019,s16;s21;s28;s3;s36;s37;s4;s42;s73;s8,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.522748729573378,True,True,
large_uniform_tight_005,large_uniform_tight,large,uniform,tight,202667205,42,grasp_vnd,success,True,4.5571892922829536,4.25906440000108,0.2822969000117155,s12;s25;s27;s33;s37;s4;s52;s63;s74;s8,21,21,20,1,20,20,4,1,49,1,53,71,70,1,0,stagnation,4.99738500952128,False,False,
large_uniform_tight_005,large_uniform_tight,large,uniform,tight,202667205,123,grasp_vnd,success,True,4.5571892922829536,4.2241396000026725,0.2843418999982532,s12;s25;s27;s33;s37;s4;s52;s63;s74;s8,21,21,21,0,20,20,4,1,43,1,52,67,65,1,0,stagnation,4.99738500952128,False,False,
large_uniform_tight_005,large_uniform_tight,large,uniform,tight,202667205,2026,grasp_vnd,success,True,4.5571892922829536,4.283798599994043,0.2809411999915028,s12;s25;s27;s33;s37;s4;s52;s63;s74;s8,21,21,21,0,20,20,4,1,48,3,61,90,72,1,0,stagnation,4.99738500952128,False,False,
large_uniform_tight_005,large_uniform_tight,large,uniform,tight,202667205,31415,grasp_vnd,success,True,4.5571892922829536,6.900608600000851,0.2890928999986499,s12;s25;s27;s33;s37;s4;s52;s63;s74;s8,21,21,20,1,20,20,6,1,49,0,43,65,69,1,0,stagnation,4.99738500952128,False,False,
large_uniform_tight_005,large_uniform_tight,large,uniform,tight,202667205,98765,grasp_vnd,success,True,4.5571892922829536,4.285009999992326,0.288371399990865,s12;s25;s27;s33;s37;s4;s52;s63;s74;s8,21,21,21,0,20,20,4,1,49,1,51,61,71,1,0,stagnation,4.99738500952128,False,False,
large_uniform_medium_001,large_uniform_medium,large,uniform,medium,202677201,42,grasp_vnd,success,True,4.107746580216419,0.2920139000052586,0.2920128999976441,s11;s28;s29;s32;s39;s40;s50;s54;s63;s67,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.107746580216419,True,True,
large_uniform_medium_001,large_uniform_medium,large,uniform,medium,202677201,123,grasp_vnd,success,True,4.107746580216419,0.2831191000004764,0.2831178999913391,s11;s28;s29;s32;s39;s40;s50;s54;s63;s67,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.107746580216419,True,True,
large_uniform_medium_001,large_uniform_medium,large,uniform,medium,202677201,2026,grasp_vnd,success,True,4.107746580216419,0.2923822000011569,0.2923809000058099,s11;s28;s29;s32;s39;s40;s50;s54;s63;s67,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.107746580216419,True,True,
large_uniform_medium_001,large_uniform_medium,large,uniform,medium,202677201,31415,grasp_vnd,success,True,4.107746580216419,0.2823475000041071,0.2823461000079987,s11;s28;s29;s32;s39;s40;s50;s54;s63;s67,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.107746580216419,True,True,
large_uniform_medium_001,large_uniform_medium,large,uniform,medium,202677201,98765,grasp_vnd,success,True,4.107746580216419,0.2875315000128466,0.2875303000037092,s11;s28;s29;s32;s39;s40;s50;s54;s63;s67,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.107746580216419,True,True,
large_uniform_medium_002,large_uniform_medium,large,uniform,medium,202677202,42,grasp_vnd,success,True,5.52268862111695,0.2898665999964578,0.2898652000003494,s16;s17;s18;s2;s24;s28;s36;s48;s5;s67,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.52268862111695,True,True,
large_uniform_medium_002,large_uniform_medium,large,uniform,medium,202677202,123,grasp_vnd,success,True,5.52268862111695,0.287902900003246,0.2879017000086605,s16;s17;s18;s2;s24;s28;s36;s48;s5;s67,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.52268862111695,True,True,
large_uniform_medium_002,large_uniform_medium,large,uniform,medium,202677202,2026,grasp_vnd,success,True,5.52268862111695,0.2884799999883398,0.2884786999929929,s16;s17;s18;s2;s24;s28;s36;s48;s5;s67,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.52268862111695,True,True,
large_uniform_medium_002,large_uniform_medium,large,uniform,medium,202677202,31415,grasp_vnd,success,True,5.52268862111695,0.286843099995167,0.2868419000005815,s16;s17;s18;s2;s24;s28;s36;s48;s5;s67,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.52268862111695,True,True,
large_uniform_medium_002,large_uniform_medium,large,uniform,medium,202677202,98765,grasp_vnd,success,True,5.52268862111695,0.2832129000016721,0.2832116000063251,s16;s17;s18;s2;s24;s28;s36;s48;s5;s67,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,5.52268862111695,True,True,
large_uniform_medium_003,large_uniform_medium,large,uniform,medium,202677203,42,grasp_vnd,success,True,4.671188590909931,0.2868826000049012,0.2868814999965252,s21;s3;s35;s36;s49;s57;s59;s65;s8;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.671188590909931,True,True,
large_uniform_medium_003,large_uniform_medium,large,uniform,medium,202677203,123,grasp_vnd,success,True,4.671188590909931,0.2819330999918747,0.2819318999972893,s21;s3;s35;s36;s49;s57;s59;s65;s8;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.671188590909931,True,True,
large_uniform_medium_003,large_uniform_medium,large,uniform,medium,202677203,2026,grasp_vnd,success,True,4.671188590909931,0.2836213999980828,0.2836203999904683,s21;s3;s35;s36;s49;s57;s59;s65;s8;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.671188590909931,True,True,
large_uniform_medium_003,large_uniform_medium,large,uniform,medium,202677203,31415,grasp_vnd,success,True,4.671188590909931,0.2898764999990817,0.2898754000052577,s21;s3;s35;s36;s49;s57;s59;s65;s8;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.671188590909931,True,True,
large_uniform_medium_003,large_uniform_medium,large,uniform,medium,202677203,98765,grasp_vnd,success,True,4.671188590909931,0.2847212999913608,0.2847200999967754,s21;s3;s35;s36;s49;s57;s59;s65;s8;s9,1,1,1,0,0,20,0,0,0,0,0,0,1,0,0,upper_bound,4.671188590909931,True,True,
